Ensembl_ID	Gene_symbol	logFC	FDR	Comparison	LncBook ID	Type	Conservation	miRNA	GWAS	nearest PC	Top correlated gene
ENSG00000291207	ENSG00000291207	2.30491490790782	0.0104327466755496	Control_Nuclear_vs_Control_Cytosol	HSALNG0057744	integenic	Not conserved	NA	-	CCDC201	MZF1
ENSG00000233621	ZC3H12A-DT	-1.99298433365146	0.00175104720861803	Control_Nuclear_vs_Control_Cytosol	HSALNG0002623	integenic	Not conserved	NA	NA	MEAF6	LGMN
ENSG00000267121	FMNL1-DT	4.29060291725583	1.3449433833218101e-15	Control_Nuclear_vs_Control_Cytosol	HSALNG0116830	anti_sense	Q75	hsa-miR-30b-3p,hsa-miR-185-3p,hsa-miR-619-5p,hsa-miR-675-5p,hsa-miR-5589-5p,hsa-miR-6089,hsa-miR-6791-5p,hsa-miR-7108-3p,hsa-miR-8485	Body fat distribution,White matter microstructure measurement,Body height,Thyroid stimulating hormone measurement,Bmi-adjusted hip circumference,-	SPATA32	REC8
ENSG00000274460	ENSG00000274460	5.0919739712965	0.0344269900786083	Control_Nuclear_vs_Control_Cytosol	HSALNG0110158	integenic	Q75	hsa-miR-619-5p	NA	PDZD9	PABPC1L
ENSG00000240291	ENSG00000240291	7.57219213471495	0.0307385147404393	Control_Nuclear_vs_Control_Cytosol	HSALNG0076494	anti_sense,sense	Q90	hsa-miR-1179	-	NSUN6	ZC3H12B
ENSG00000238279	ENSG00000238279	5.16826570602998	3.26205233945229e-5	Control_Nuclear_vs_Control_Cytosol	HSALNG0007310	anti_sense	Q90	hsa-miR-4505	-	S100A1	ELMO3
ENSG00000234912	SNHG20	1.96467581851598	0.0114606910879422	Control_Nuclear_vs_Control_Cytosol	HSALNG0118895	sense	Q50	hsa-miR-619-5p,hsa-miR-762,hsa-miR-4449,hsa-miR-6069,hsa-miR-6089,hsa-miR-6777-3p	Heel bone mineral density,-	SEC14L1	HAS3
ENSG00000290091	ENSG00000290091	4.59140351100717	0.0182386667537482	Control_Nuclear_vs_Control_Cytosol	HSALNG0055874	anti_sense	Q50	hsa-miR-326,hsa-miR-762,hsa-miR-3195,hsa-miR-4505,hsa-miR-4632-3p,hsa-miR-5787,hsa-miR-6803-5p	Pcsk9 protein measurement,-	SLC29A4	HAS3
ENSG00000248019	FAM13A-AS1	6.19315092422413	3.01255879474084e-5	Control_Nuclear_vs_Control_Cytosol	HSALNG0035768	anti_sense	Q75	NA	Fev/fec ratio,-	HERC3	ZC2HC1A
ENSG00000265206	MIR142HG	7.29970025038157	2.2588902948583e-29	Control_Nuclear_vs_Control_Cytosol	HSALNG0117712	integenic	Q75	hsa-miR-4313,hsa-miR-4722-5p,hsa-miR-6780a-3p	Platelet crit; Late-onset alzheimers disease; Platelet count; Monocyte count; Family history of alzheimer’s disease,Leukocyte count,-	TSPOAP1	YJU2B
ENSG00000232442	MHENCR	2.20349795991305	0.00250801393672568	Control_Nuclear_vs_Control_Cytosol	HSALNG0131657	anti_sense	Q90	hsa-miR-3620-5p,hsa-miR-4505,hsa-miR-1587,hsa-miR-6786-5p	-	RTEL1	AK1
ENSG00000245910	SNHG6	-1.38814536731305	0.0137084655519569	Control_Nuclear_vs_Control_Cytosol	HSALNG0065926	anti_sense	Q75	NA	-	TCF24	EDRF1
ENSG00000286207	ENSG00000286207	7.25770276747356	0.0362724511560194	Control_Nuclear_vs_Control_Cytosol	HSALNG0146630	anti_sense	Q50	NA	NA	PRPF40A	DHX15
ENSG00000247774	PCED1B-AS1	-1.43075021445	0.00974384969633314	Control_Nuclear_vs_Control_Cytosol	HSALNG0090741	anti_sense	Q50	hsa-miR-619-5p,hsa-miR-3940-5p,hsa-miR-6089	Antihypertensive use measurement,Body height,-	AMIGO2	COPZ1
ENSG00000291171	ENSG00000291171	2.32456780115945	0.00891719060527789	Control_Nuclear_vs_Control_Cytosol	NA	NA	NA	NA	NA	EP400	DNAH1
ENSG00000237181	PRKAR1B-AS1	-1.15132450241845	0.0489185874512313	Control_Nuclear_vs_Control_Cytosol	HSALNG0055551	anti_sense	Not conserved	hsa-miR-874-3p,hsa-miR-4667-3p,hsa-miR-6749-3p	Erythrocyte count,-	DNAAF5	AAK1
ENSG00000291097	HLA-L	8.01978218107251	0.00275261395345862	Control_Nuclear_vs_Control_Cytosol	HSALNG0049134	integenic	Not conserved	NA	NA	TRIM39	IVNS1ABP
ENSG00000253522	MIR3142HG	5.21050263650753	2.8141474048817e-12	Control_Nuclear_vs_Control_Cytosol	HSALNG0046249	integenic	Not conserved	NA	NA	PTTG1	PRPF3
ENSG00000260051	ENSG00000260051	7.52467002743583	0.0199779286162564	Control_Nuclear_vs_Control_Cytosol	HSALNG0108901	anti_sense	Not conserved	hsa-miR-6798-5p	NA	PERCC1	ABCG2
ENSG00000255422	ENSG00000255422	-1.67946033150831	0.0194250739931345	Control_Nuclear_vs_Control_Cytosol	HSALNG0087571	anti_sense	Q90	NA	-	PHLDB1	NDUFA8
ENSG00000233461	ENSG00000233461	-2.47232233591031	0.0133610539201898	Control_Nuclear_vs_Control_Cytosol	HSALNG0011452	anti_sense,sense	Q90	hsa-miR-619-5p	Pantothenic acid mesurement,-	NA	FKBP1B
ENSG00000285967	NIPBL-DT	2.88941559373326	0.00118644725069619	Control_Nuclear_vs_Control_Cytosol	HSALNG0041218	integenic	Q50	hsa-miR-1268b	-	CPLANE1	KCNIP2
ENSG00000215769	ARHGAP27P1-BPTFP1-KPNA2P3	4.61968625540387	1.3766872949901e-4	Control_Nuclear_vs_Control_Cytosol	HSALNG0118135	integenic	Not conserved	hsa-miR-5088-3p,hsa-miR-7108-3p,hsa-miR-10392-3p	-	LRRC37A3	HOXB3
ENSG00000163597	SNHG16	-2.71594149661629	0.0490088420995453	Control_Nuclear_vs_Control_Cytosol	HSALNG0118862	integenic	Not conserved	NA	Adolescent idiopathic scoliosis,Macular telangiectasia type 2,-	PRCD	UBIAD1
ENSG00000225342	LRRK2-DT	4.29636098674597	0.00540230549356481	Control_Nuclear_vs_Control_Cytosol	HSALNG0090483	anti_sense	Q50	NA	Serum gamma-glutamyl transferase measurement,Crohn's disease,Mean platelet volume,Cathepsin l1 measurement,Low density lipoprotein cholesterol measurement,Total cholesterol measurement; Low density lipoprotein cholesterol measurement,-	SLC2A13	NACA3P
ENSG00000196295	GARS1-DT	2.9179774942171	1.77396424966943e-9	Control_Nuclear_vs_Control_Cytosol	HSALNG0057018	integenic	Not conserved	hsa-miR-6838-5p	NA	NA	ZMYM2
ENSG00000214293	APTR	3.80268783994389	4.1990048443588e-4	Control_Nuclear_vs_Control_Cytosol	HSALNG0059132	anti_sense	Q90	hsa-miR-4279,hsa-miR-4283,hsa-miR-1268b,hsa-miR-6791-3p	Bmi-adjusted waist circumference; Bmi-adjusted waist-hip ratio,Bmi-adjusted waist-hip ratio,Lymphocyte count,Electrocardiography,Brain volume measurement,Facial morphology measurement,Body height,Serum gamma-glutamyl transferase measurement,Creatinine measurement; Glomerular filtration rate,-,Creatinine measurement,Eosinophil count	TMEM60	PRXL2A
ENSG00000232956	SNHG15	1.24101549007605	0.0218099736634261	Control_Nuclear_vs_Control_Cytosol	HSALNG0057702	anti_sense,sense	Q50	hsa-miR-4726-3p,hsa-miR-7107-5p	Body height,Diastolic blood pressure,-	MYO1G	ACOT9
ENSG00000228526	MIR34AHG	8.26716420565011	2.09970959126151e-36	Control_Nuclear_vs_Control_Cytosol	HSALNG0000682	integenic	Q50	hsa-miR-4279,hsa-miR-500b-3p,hsa-miR-4723-3p,hsa-miR-6724-5p,hsa-miR-6744-3p,hsa-miR-7150,hsa-miR-7152-5p	Granulocyte percentage of myeloid white cells; Monocyte percentage of leukocytes; Monocyte count; Aspartate aminotransferase measurement,Body height,Lean body mass,Linguistic error measurement; Specific language impairment,-	GPR157	PFDN5
ENSG00000281649	EBLN3P	1.62193057686772	0.0214955453276052	Control_Nuclear_vs_Control_Cytosol	HSALNG0071023	sense	Not conserved	NA	Empathy measurement,Bipolar disorder,Sleep duration,Body mass index,Cardiovascular disease,Mean arterial pressure; Body mass index,Attention deficit hyperactivity disorder; Antisocial behaviour measurement; Substance abuse,Diastolic blood pressure,Chronotype measurement,Body weight,-	ZCCHC7	USP9X
ENSG00000271614	ATP2B1-AS1	8.54453046274955	1.2564603511376e-4	Control_Nuclear_vs_Control_Cytosol	HSALNG0092957	anti_sense	Q90	hsa-miR-619-5p,hsa-miR-4787-5p,hsa-miR-6749-3p,hsa-miR-6797-5p,hsa-miR-8485	Diastolic blood pressure,Risk-taking behaviour,Pulse pressure measurement; Mean arterial pressure; Alcohol drinking; Systolic blood pressure; Agents acting on the renin-angiotensin system use measurement,Hair colour measurement,Prostate carcinoma,Calcium measurement,Heel bone mineral density,Age at onset,Body mass index,Body height; Body mass index,Coronary artery disease,Body height,Chronotype measurement,Mean corpuscular volume,Magnesium measurement,Spine bone mineral density,Febrile seizure (within the age range of 3 months to 6 years); Mmr-related febrile seizures,Volumetric bone mineral density,Bone density,Heart rate,Biological sex,Systolic blood pressure,Creatinine measurement,C-reactive protein measurement,Pulse pressure measurement; Systolic blood pressure,Optic disc size measurement,Chronotype measurement; Heel bone mineral density,Diffusing capacity of the lung for carbon monoxide,Osteoarthritis, hip, osteoarthritis, knee,Diastolic blood pressure; Alcohol consumption measurement,Response to citalopram; Response to escitalopram; Triglyceride measurement,Ischemic stroke; Coronary artery disease,Diastolic blood pressure; Smoking status measurement; Systolic blood pressure,Body fat percentage,-	TMTC3	PRR12
ENSG00000254054	ENSG00000254054	2.31877800454624	0.011044437700351	Control_Nuclear_vs_Control_Cytosol	HSALNG0063689	anti_sense	Q50	hsa-miR-331-3p,hsa-miR-3194-3p,hsa-miR-4257,hsa-miR-2467-3p	NA	PCM1	SYNGR3
ENSG00000234678	ELF3-AS1	8.07544763442343	0.00195852565754443	Control_Nuclear_vs_Control_Cytosol	HSALNG0142396	anti_sense	Q90	hsa-miR-331-3p,hsa-miR-4498	Blood protein measurement,Systemic lupus erythematosus,-	LMOD1	TUBGCP6
ENSG00000224660	SH3BP5-AS1	6.84832753380595	7.02098009079854e-14	Control_Nuclear_vs_Control_Cytosol	HSALNG0024394	anti_sense	Q90	NA	-	CAPN7	DGCR8
ENSG00000273015	LINC00938	2.54699507437973	0.00657556727299903	Control_Nuclear_vs_Control_Cytosol	HSALNG0143622	integenic	Q50	NA	-	SCAF11	PRKRIP1
ENSG00000262370	ENSG00000262370	4.53640521769167	5.36278915251289e-20	Control_Nuclear_vs_Control_Cytosol	HSALNG0109115	anti_sense	Not conserved	hsa-miR-4329	Body height,-	ZSCAN10	ORMDL1
ENSG00000232931	LINC00342	9.05952482667613	4.87415884542642e-6	Control_Nuclear_vs_Control_Cytosol	HSALNG0146543	integenic	Not conserved	NA	NA	ANKRD36C	TTBK2
ENSG00000290866	OTOAP1	-2.97336589008689	0.0119653880646471	Control_Nuclear_vs_Control_Cytosol	NA	NA	NA	NA	NA	NPIPB5	NR1H2
ENSG00000249087	ZNF436-AS1	7.68831730143515	0.013465627141966	Control_Nuclear_vs_Control_Cytosol	HSALNG0001624	anti_sense	Q75	NA	Risk-taking behaviour,-	KDM1A	LPIN3
ENSG00000242861	ENSG00000242861	1.75930939278572	0.0199856498830407	Control_Nuclear_vs_Control_Cytosol	HSALNG0011024	anti_sense,sense	Q50	NA	Asparaginase hypersensitivity,-,Response to cyclophosphamide	TMEM63A	CEP20
ENSG00000251230	MIR3945HG	-2.26066348138091	0.0241435387098959	Control_Nuclear_vs_Control_Cytosol	HSALNG0039050	integenic	Not conserved	hsa-miR-619-5p	Mean platelet volume,Mean reticulocyte volume,-	ACSL1	BTG1
ENSG00000273002	ARHGEF2-AS2	7.74006472359066	0.00842059766345146	Control_Nuclear_vs_Control_Cytosol	HSALNG0007540	anti_sense	Q75	NA	Comparative body size at age 10, self-reported,-	RXFP4	PIWIL4
ENSG00000262001	DLGAP1-AS2	7.45342287857141	0.0251702818788223	Control_Nuclear_vs_Control_Cytosol	HSALNG0119714	anti_sense	Q75	hsa-miR-619-5p,hsa-miR-4481,hsa-miR-4505,hsa-miR-1587,hsa-miR-6089,hsa-miR-7111-5p,hsa-miR-7150	Mean corpuscular volume,Mean reticulocyte volume,Blood urea nitrogen measurement; Serum urea measurement,Fat body mass,Mean reticulocyte volume; Mean corpuscular volume,Lip morphology measurement,Alanine measurement; Amino acid measurement,-	TGIF1	PIWIL4
ENSG00000230551	ENSG00000230551	5.92087210346816	3.84252566123372e-7	Control_Nuclear_vs_Control_Cytosol	HSALNG0045763	sense	Q90	NA	-	CSNK1A1	DMTF1
ENSG00000245532	NEAT1	6.3720951853174	8.87162858389263e-48	Control_Nuclear_vs_Control_Cytosol	HSALNG0084892	integenic	Q50	hsa-miR-4308,hsa-miR-4710,hsa-miR-6724-5p,hsa-miR-6747-3p,hsa-miR-8485	Bmi-adjusted hip circumference,Hemoglobin a1 measurement,-	FRMD8	HNRNPA1
ENSG00000285796	ENSG00000285796	2.65064766015216	0.00498291681452622	Control_Nuclear_vs_Control_Cytosol	HSALNG0130444	anti_sense	Not conserved	hsa-miR-619-5p,hsa-miR-4292,hsa-miR-6890-5p	Triglyceride measurement; C-reactive protein measurement; High density lipoprotein cholesterol measurement; Apolipoprotein b measurement,High density lipoprotein cholesterol measurement,Stem cell factor measurement,Mean corpuscular volume,Red blood cell density measurement,-	ZNF335	NEK3
ENSG00000291033	TXLNGY	3.72632125650203	8.00831836386545e-8	Control_Nuclear_vs_Control_Cytosol	HSALNG0141378	integenic	Not conserved	hsa-miR-363-5p	NA	EIF1AY	VPS45
ENSG00000225855	RUSC1-AS1	3.34593063016715	5.0011823999717e-4	Control_Nuclear_vs_Control_Cytosol	HSALNG0007497	anti_sense	Q90	hsa-miR-6891-5p	Vitamin d measurement,-	ASH1L	MAPK8IP3
ENSG00000272335	ENSG00000272335	3.43445167131386	9.57026996105729e-5	Control_Nuclear_vs_Control_Cytosol	HSALNG0041565	integenic	Not conserved	NA	-	MRPS30	LPAR6
ENSG00000212978	C2orf74-DT	-1.64696621619118	0.021670630357423	Control_Nuclear_vs_Control_Cytosol	HSALNG0015289	integenic	Not conserved	hsa-miR-619-5p,hsa-miR-1285-5p,hsa-miR-6089	-	USP34	ARSG
ENSG00000224596	ZMIZ1-AS1	2.4287585643159	3.8346956153596205e-9	Control_Nuclear_vs_Control_Cytosol	HSALNG0079114	anti_sense	Q50	hsa-miR-762,hsa-miR-939-3p,hsa-miR-3195,hsa-miR-4430,hsa-miR-4447,hsa-miR-4472,hsa-miR-4516,hsa-miR-4534,hsa-miR-3960,hsa-miR-6735-3p,hsa-miR-6780a-3p,hsa-miR-6788-5p,hsa-miR-6795-3p,hsa-miR-6803-5p,hsa-miR-6813-5p	Blood osmolality measurement,Hypermetropia,Interleukin 13 measurement,Susceptibility to rubella infection measurement,Body fat distribution,Waist-hip ratio; Bmi-adjusted waist-hip ratio,Testosterone measurement,Mean corpuscular volume; Mean corpuscular hemoglobin; Red blood cell density measurement; Erythrocyte count,Mean corpuscular hemoglobin concentration,Body weight,Mean corpuscular volume,Mean reticulocyte volume; Reticulocyte count; Mean corpuscular volume; Reticulocyte measurement; Erythrocyte count,Mean corpuscular hemoglobin,Red blood cell distribution width,Erythrocyte count,Colorectal cancer; C-reactive protein measurement; Colorectal adenoma,Prostate carcinoma,-	ZCCHC24	FAM193B
ENSG00000291114	SIGLEC17P	-1.88227654542115	0.00123042527907647	Control_Nuclear_vs_Control_Cytosol	NA	NA	NA	NA	NA	SIGLEC7	PSPH
ENSG00000231607	DLEU2	3.38629466089749	2.2376423835409e-4	Control_Nuclear_vs_Control_Cytosol	HSALNG0097094	anti_sense	Q90	hsa-miR-619-5p,hsa-miR-4483,hsa-miR-4649-5p,hsa-miR-6089,hsa-miR-6813-5p,hsa-miR-6826-3p	Bmi-adjusted waist-hip ratio,Heel bone mineral density,Lymphocyte percentage of leukocytes; Lymphocyte count,Body height,Creatinine measurement; Aspartate aminotransferase to alanine aminotransferase ratio,Diastolic blood pressure,Bmi-adjusted hip circumference,Bmi-adjusted hip circumference; Bmi-adjusted waist-hip ratio,Bmi-adjusted waist circumference; Bmi-adjusted waist-hip ratio,Lipoprotein a measurement,Sex hormone-binding globulin measurement,Sex hormone-binding globulin measurement; Glomerular filtration rate; Testosterone measurement; Body height; Triglyceride measurement,Lymphocyte count,Appendicular lean mass; Monocyte count,Body weight; Body mass index,Platelet-to-lymphocyte ratio,-	SPRYD7	EPHA1
ENSG00000196696	PDXDC2P-NPIPB14P	7.73875033865853	0.0153162582446022	Control_Nuclear_vs_Control_Cytosol	HSALNG0112405	integenic	Not conserved	hsa-miR-3201	Information processing speed,Vital capacity,Age at menarche,-	EXOSC6	ZNF41
ENSG00000281026	N4BP2L2-IT2	5.25155515960735	0.0182123229749417	Control_Nuclear_vs_Control_Cytosol	HSALNG0096226	sense	Not conserved	NA	NA	N4BP2L2	ITGB1BP2
ENSG00000203709	MIR29B2CHG	6.51492915611516	1.78456678278269e-9	Control_Nuclear_vs_Control_Cytosol	HSALNG0010132	integenic	Q50	NA	Febrile seizure (within the age range of 3 months to 6 years); Mmr-related febrile seizures,Reaction time measurement,Pulse pressure measurement,Red blood cell distribution width	CD34	GNRH1
ENSG00000206337	HCP5	-1.34486128552447	0.00320698847904412	Control_Nuclear_vs_Control_Cytosol	HSALNG0049264	sense	Not conserved	hsa-miR-4257,hsa-miR-4492,hsa-miR-6769b-5p	Trichloroethylene-induced hypersensitivity,Hiv-1 infection,Female reproductive system disease,Blood protein measurement,Heel bone mineral density,Systemic lupus erythematosus,Mhc class i polypeptide-related sequence a measurement,Uveitis,Reticulocyte measurement,Hiv-1 infection; Mhc class i polypeptide-related sequence a measurement; Susceptibility to common cold measurement; Mean platelet volume,Cervical carcinoma,Body height; Bmi-adjusted hip circumference; Basophil percentage of leukocytes,Platelet component distribution width; Eosinophil percentage of leukocytes,Temporal arteritis; Blood protein measurement,Platelet count; Atopic asthma,Platelet-to-lymphocyte ratio; Bmi-adjusted hip circumference,Bmi-adjusted waist-hip ratio,Bmi-adjusted hip circumference; Bmi-adjusted waist-hip ratio,Chronic hepatitis c virus infection,Psoriatic arthritis,Cervical intraepithelial neoplasia grade 2/3; Mhc class i polypeptide-related sequence a measurement; Bmi-adjusted hip circumference; Cervical carcinoma,Mosquito bite reaction size measurement; Aspirin use measurement; Calcium channel blocker use measurement,Neutrophil percentage of granulocytes; Eosinophil percentage of leukocytes; Eosinophil percentage of granulocytes,Bmi-adjusted hip circumference,Body weight,Neutrophil percentage of leukocytes,Response to antineoplastic agent,Beta-2 microglobulin measurement,Non-melanoma skin carcinoma,Bmi-adjusted hip circumference; Neutrophil count; Lymphocyte count,Neutrophil count,Bmi-adjusted waist-hip ratio; Red blood cell distribution width,Iritis,17-hydroxyprogesterone measurement,Blood protein measurement; Trefoil factor 3 measurement,Mhc class i polypeptide-related sequence a measurement; Hemoglobin measurement,Platelet-derived growth factor bb measurement,Autism spectrum disorder,Mean platelet volume,Platelet count,Age at diagnosis,Eosinophil count,Platelet aggregation; Prostate carcinoma,Uterine fibroid; Bmi-adjusted waist-hip ratio,Red blood cell distribution width,Keratinocyte carcinoma; Squamous cell carcinoma,Apolipoprotein b measurement,Intelligence,Lung carcinoma,Mhc class i polypeptide-related sequence a measurement; Blood protein measurement,Body height; Stromal cell-derived factor 1 alpha measurement,Granulocyte percentage of myeloid white cells,Susceptibility to mononucleosis measurement,Platelet component distribution width,Hiv-1 infection; Aids; Psoriasis; Drug-induced liver injury,Renal system measurement,Myositis,Polymyositis; Physical activity measurement; Bmi-adjusted waist-hip ratio; Myositis,Eosinophil count; Platelet count,Cytokine measurement; Herpes zoster,Thyroid peroxidase antibody measurement,Squamous cell lung carcinoma; Mmr-related febrile seizures; Bmi-adjusted waist circumference; Lung carcinoma; Eosinophil count,Appendicular lean mass,Glucose measurement,Platelet-to-lymphocyte ratio,Aging,Bmi-adjusted hip circumference; Mhc class i polypeptide-related sequence b measurement; Bmi-adjusted waist-hip ratio,Upper aerodigestive tract neoplasm; Bmi-adjusted hip circumference; Anilide use measurement; Lung carcinoma; Body weight,Parental longevity,Visual perception measurement,Carpal tunnel syndrome,Herpes zoster,Thyrotoxic periodic paralysis,Bmi-adjusted waist circumference; Bmi-adjusted waist-hip ratio,Susceptibility to cold sores measurement; Eosinophil percentage of leukocytes,Tonsillectomy risk measurement,Eosinophil percentage of leukocytes,Susceptibility to childhood ear infection measurement,Body height,Lymphocyte count; Basophil count; Myositis; Leukocyte count; Monocyte count,Serum alanine aminotransferase measurement,Bmi-adjusted waist-hip ratio; Mhc class i polypeptide-related sequence b measurement,Angina pectoris,Clinical treatment,Bmi-adjusted waist circumference; Autism spectrum disorder; Bmi-adjusted hip circumference; Bmi-adjusted waist-hip ratio,Susceptibility to chickenpox measurement,Susceptibility to shingles measurement,Parental genotype effect measurement; Birth weight,Body mass index; Visceral adipose tissue measurement,Response to drug; Drug-induced agranulocytosis,Mosquito bite reaction size measurement; Mosquito bite reaction itch intensity measurement,Toxic epidermal necrolysis; Stevens-johnson syndrome,Eczema; Allergic rhinitis,Response to thioamide; Drug-induced agranulocytosis,Prion disease; Psychotic symptoms,Susceptibility to pneumonia measurement,Human papilloma virus infection; Oropharynx cancer,Bmi-adjusted waist circumference; Hypertension; Bmi-adjusted waist-hip ratio	MICB	MSRB2
ENSG00000288771	ENSG00000288771	-1.7596257873847	0.0211928132431944	Control_Nuclear_vs_Control_Cytosol	HSALNG0071712	anti_sense	Q50	NA	Fasting blood glucose measurement	PRKACG	MSRB2
