"Ensembl_ID"	"Gene_symbol"	"logFC"	"FDR"	"Comparison"	"LncBook.ID"	"Type"	"Conservation"	"miRNA"	"GWAS"	"nearest.PC"	"Top.correlated.gene"
"ENSG00000188185"	"LINC00265"	-2.46325869932116	0.0264930948998481	"Control_Cytosol_vs_Control_Whole_Cell"	"HSALNG0057380"	"sense"	"Not conserved"	"hsa-miR-3925-3p,hsa-miR-6089"	"-"	"RALA"	"SPIN3"
"ENSG00000189223"	"PAX8-AS1"	1.16148204917657	0.0035903171732186	"Control_Cytosol_vs_Control_Whole_Cell"	"HSALNG0018039"	"anti_sense"	"Q90"	"hsa-miR-6793-3p"	"Calcium measurement"	"PSD4"	"CCNA2"
"ENSG00000196295"	"GARS1-DT"	-2.91868135687595	1.16764683779273e-13	"Control_Cytosol_vs_Control_Whole_Cell"	"HSALNG0057018"	"integenic"	"Not conserved"	"hsa-miR-6838-5p"	NA	NA	"ELOC"
"ENSG00000196696"	"PDXDC2P-NPIPB14P"	-8.16895102192783	0.00025639911176004	"Control_Cytosol_vs_Control_Whole_Cell"	"HSALNG0112405"	"integenic"	"Not conserved"	"hsa-miR-3201"	"Information processing speed,Vital capacity,Age at menarche,-"	"EXOSC6"	"ZNF41"
"ENSG00000197180"	"ATP6AP1-DT"	2.17333265597943	8.10115898012496e-09	"Control_Cytosol_vs_Control_Whole_Cell"	"HSALNG0140852"	"integenic"	"Q75"	"hsa-miR-619-5p,hsa-miR-4297,hsa-miR-4279"	NA	"DNASE1L1"	"DDAH2"
"ENSG00000197989"	"SNHG12"	-2.26730443663604	3.80135892910044e-08	"Control_Cytosol_vs_Control_Whole_Cell"	"HSALNG0002075"	"anti_sense"	"Q50"	"hsa-miR-363-5p,hsa-miR-324-5p,hsa-miR-3178,hsa-miR-4466,hsa-miR-6089,hsa-miR-6890-3p"	"-"	"TAF12"	"ENSG00000259250"
"ENSG00000203644"	NA	-1.76845962941198	0.049086998312004	"Control_Cytosol_vs_Control_Whole_Cell"	"HSALNG0147928"	"sense"	"Not conserved"	NA	NA	"TMCC1"	"SIKE1"
"ENSG00000203709"	"MIR29B2CHG"	-5.33075303840387	4.74580040198384e-08	"Control_Cytosol_vs_Control_Whole_Cell"	"HSALNG0010132"	"integenic"	"Q50"	NA	"Febrile seizure (within the age range of 3 months to 6 years); Mmr-related febrile seizures,Reaction time measurement,Pulse pressure measurement,Red blood cell distribution width"	"CD34"	"GNRH1"
"ENSG00000203875"	"SNHG5"	1.1029453240319	0.0112404269749163	"Control_Cytosol_vs_Control_Whole_Cell"	"HSALNG0051708"	"integenic"	"Not conserved"	"hsa-miR-619-5p,hsa-miR-6089"	"C-x-c motif chemokine 10 measurement,-"	NA	"KLK1"
"ENSG00000204054"	"LINC00963"	1.04284347567003	0.00248678434926595	"Control_Cytosol_vs_Control_Whole_Cell"	"HSALNG0074742"	"integenic"	"Q75"	"hsa-miR-30b-3p,hsa-miR-619-5p,hsa-miR-1268b,hsa-miR-378g,hsa-miR-4686,hsa-miR-2467-5p,hsa-miR-5088-5p,hsa-miR-6089,hsa-miR-6742-5p,hsa-miR-6803-5p"	"Body height,-"	"NTMT1"	"ZNF580"
"ENSG00000205181"	"LINC00654"	-1.60611584732889	0.0167211971746677	"Control_Cytosol_vs_Control_Whole_Cell"	"HSALNG0128395"	"integenic"	"Q50"	"hsa-miR-30b-3p,hsa-miR-4505,hsa-miR-5004-5p,hsa-miR-6089,hsa-miR-6500-5p,hsa-miR-6510-5p,hsa-miR-6776-5p,hsa-miR-7110-3p,hsa-miR-7150"	"Microglial activation measurement,Apolipoprotein b measurement,-"	"GPCPD1"	"ANKRD49P1"
"ENSG00000206337"	"HCP5"	1.07392829973483	0.00143384001882332	"Control_Cytosol_vs_Control_Whole_Cell"	"HSALNG0049264"	"sense"	"Not conserved"	"hsa-miR-4257,hsa-miR-4492,hsa-miR-6769b-5p"	"Trichloroethylene-induced hypersensitivity,Hiv-1 infection,Female reproductive system disease,Blood protein measurement,Heel bone mineral density,Systemic lupus erythematosus,Mhc class i polypeptide-related sequence a measurement,Uveitis,Reticulocyte measurement,Hiv-1 infection; Mhc class i polypeptide-related sequence a measurement; Susceptibility to common cold measurement; Mean platelet volume,Cervical carcinoma,Body height; Bmi-adjusted hip circumference; Basophil percentage of leukocytes,Platelet component distribution width; Eosinophil percentage of leukocytes,Temporal arteritis; Blood protein measurement,Platelet count; Atopic asthma,Platelet-to-lymphocyte ratio; Bmi-adjusted hip circumference,Bmi-adjusted waist-hip ratio,Bmi-adjusted hip circumference; Bmi-adjusted waist-hip ratio,Chronic hepatitis c virus infection,Psoriatic arthritis,Cervical intraepithelial neoplasia grade 2/3; Mhc class i polypeptide-related sequence a measurement; Bmi-adjusted hip circumference; Cervical carcinoma,Mosquito bite reaction size measurement; Aspirin use measurement; Calcium channel blocker use measurement,Neutrophil percentage of granulocytes; Eosinophil percentage of leukocytes; Eosinophil percentage of granulocytes,Bmi-adjusted hip circumference,Body weight,Neutrophil percentage of leukocytes,Response to antineoplastic agent,Beta-2 microglobulin measurement,Non-melanoma skin carcinoma,Bmi-adjusted hip circumference; Neutrophil count; Lymphocyte count,Neutrophil count,Bmi-adjusted waist-hip ratio; Red blood cell distribution width,Iritis,17-hydroxyprogesterone measurement,Blood protein measurement; Trefoil factor 3 measurement,Mhc class i polypeptide-related sequence a measurement; Hemoglobin measurement,Platelet-derived growth factor bb measurement,Autism spectrum disorder,Mean platelet volume,Platelet count,Age at diagnosis,Eosinophil count,Platelet aggregation; Prostate carcinoma,Uterine fibroid; Bmi-adjusted waist-hip ratio,Red blood cell distribution width,Keratinocyte carcinoma; Squamous cell carcinoma,Apolipoprotein b measurement,Intelligence,Lung carcinoma,Mhc class i polypeptide-related sequence a measurement; Blood protein measurement,Body height; Stromal cell-derived factor 1 alpha measurement,Granulocyte percentage of myeloid white cells,Susceptibility to mononucleosis measurement,Platelet component distribution width,Hiv-1 infection; Aids; Psoriasis; Drug-induced liver injury,Renal system measurement,Myositis,Polymyositis; Physical activity measurement; Bmi-adjusted waist-hip ratio; Myositis,Eosinophil count; Platelet count,Cytokine measurement; Herpes zoster,Thyroid peroxidase antibody measurement,Squamous cell lung carcinoma; Mmr-related febrile seizures; Bmi-adjusted waist circumference; Lung carcinoma; Eosinophil count,Appendicular lean mass,Glucose measurement,Platelet-to-lymphocyte ratio,Aging,Bmi-adjusted hip circumference; Mhc class i polypeptide-related sequence b measurement; Bmi-adjusted waist-hip ratio,Upper aerodigestive tract neoplasm; Bmi-adjusted hip circumference; Anilide use measurement; Lung carcinoma; Body weight,Parental longevity,Visual perception measurement,Carpal tunnel syndrome,Herpes zoster,Thyrotoxic periodic paralysis,Bmi-adjusted waist circumference; Bmi-adjusted waist-hip ratio,Susceptibility to cold sores measurement; Eosinophil percentage of leukocytes,Tonsillectomy risk measurement,Eosinophil percentage of leukocytes,Susceptibility to childhood ear infection measurement,Body height,Lymphocyte count; Basophil count; Myositis; Leukocyte count; Monocyte count,Serum alanine aminotransferase measurement,Bmi-adjusted waist-hip ratio; Mhc class i polypeptide-related sequence b measurement,Angina pectoris,Clinical treatment,Bmi-adjusted waist circumference; Autism spectrum disorder; Bmi-adjusted hip circumference; Bmi-adjusted waist-hip ratio,Susceptibility to chickenpox measurement,Susceptibility to shingles measurement,Parental genotype effect measurement; Birth weight,Body mass index; Visceral adipose tissue measurement,Response to drug; Drug-induced agranulocytosis,Mosquito bite reaction size measurement; Mosquito bite reaction itch intensity measurement,Toxic epidermal necrolysis; Stevens-johnson syndrome,Eczema; Allergic rhinitis,Response to thioamide; Drug-induced agranulocytosis,Prion disease; Psychotic symptoms,Susceptibility to pneumonia measurement,Human papilloma virus infection; Oropharynx cancer,Bmi-adjusted waist circumference; Hypertension; Bmi-adjusted waist-hip ratio"	"MICB"	"TADA3"
"ENSG00000206344"	"HCG27"	-7.15135382418558	0.00592082967675628	"Control_Cytosol_vs_Control_Whole_Cell"	"HSALNG0049246"	"integenic"	"Not conserved"	"hsa-miR-4640-3p,hsa-miR-6769b-5p"	"Sneeze,Multiple myeloma,Platelet-to-lymphocyte ratio,Bmi-adjusted waist-hip ratio,Squamous cell lung carcinoma; Peptic ulcer and gastro-oesophageal reflux disease (gord) drug use measurement; Upper aerodigestive tract neoplasm; Susceptibility to pneumonia measurement,Blood protein measurement,Intelligence; Diastolic blood pressure; Susceptibility to mycobacterium tuberculosis infection measurement,Cytokine measurement,Bmi-adjusted hip circumference; Bmi-adjusted waist-hip ratio,Susceptibility to shingles measurement,Lymphocyte count,Bmi-adjusted waist circumference,Bmi-adjusted hip circumference,Serum igg glycosylation measurement,Coronary artery disease,Platelet count,Autism spectrum disorder; Parental longevity,Von willebrand factor measurement,Bmi-adjusted waist circumference; Bmi-adjusted waist-hip ratio,Autism spectrum disorder,High density lipoprotein cholesterol measurement,Lung carcinoma,Response to thioamide; Drug-induced agranulocytosis,Handedness,Lupus nephritis; Blood protein measurement,-"	"TCF19"	"ENSG00000231010"
"ENSG00000206573"	"THUMPD3-AS1"	-3.25192874099194	1.43107316842554e-07	"Control_Cytosol_vs_Control_Whole_Cell"	"HSALNG0024012"	"anti_sense,sense"	"Q75"	"hsa-miR-619-5p,hsa-miR-665,hsa-miR-1228-3p,hsa-miR-3180-3p,hsa-miR-3180,hsa-miR-6871-5p,hsa-miR-7162-5p"	"Waist-hip ratio,Hemoglobin a1 measurement,Body height,Body mass index,Cortical surface area measurement,-"	"SRGAP3"	"ENSG00000291118"
"ENSG00000212694"	"LINC01089"	-2.44800260212655	5.76818066396206e-05	"Control_Cytosol_vs_Control_Whole_Cell"	"HSALNG0094605"	"anti_sense,sense"	"Q90"	"hsa-miR-525-3p,hsa-miR-524-3p,hsa-miR-762,hsa-miR-3692-5p,hsa-miR-4433a-3p,hsa-miR-4472,hsa-miR-3155b,hsa-miR-4787-5p,hsa-miR-5581-5p,hsa-miR-5787,hsa-miR-6763-5p,hsa-miR-6803-5p,hsa-miR-4433b-3p"	"Leukocyte count; Neutrophil count; Myeloid white cell count; Platelet crit,Mean platelet volume,Eosinophil count,-"	"RHOF"	"LINC01355"
"ENSG00000214106"	"PAXIP1-AS2"	-1.29541573674561	0.0390311697877317	"Control_Cytosol_vs_Control_Whole_Cell"	"HSALNG0062534"	"anti_sense"	"Q75"	NA	"Corneal endothelial cell measurement,Cognitive function measurement,-"	"DPP6"	"GALNT4"
"ENSG00000215769"	"ARHGAP27P1-BPTFP1-KPNA2P3"	-3.49333036832181	0.00399788522741687	"Control_Cytosol_vs_Control_Whole_Cell"	"HSALNG0118135"	"integenic"	"Not conserved"	"hsa-miR-5088-3p,hsa-miR-7108-3p,hsa-miR-10392-3p"	"-"	"LRRC37A3"	"HOXB3"
"ENSG00000222041"	"CYTOR"	1.72277346471191	0.00714339709102125	"Control_Cytosol_vs_Control_Whole_Cell"	"HSALNG0016642"	"integenic"	"Not conserved"	"hsa-miR-519d-5p,hsa-miR-1343-3p,hsa-miR-5787,hsa-miR-6779-5p,hsa-miR-6800-3p,hsa-miR-6813-5p"	"Mitochondrial heteroplasmy measurement,-"	"PLGLB2"	"TRADD"
"ENSG00000223478"	"ZDHHC12-DT"	1.61395477130241	0.00636102215352983	"Control_Cytosol_vs_Control_Whole_Cell"	"HSALNG0074656"	"anti_sense"	"Not conserved"	"hsa-miR-4492,hsa-miR-6799-5p"	"-"	"PKN3"	"BIN1"
"ENSG00000223546"	"LINC00630"	-6.93850742410197	0.00776154985333819	"Control_Cytosol_vs_Control_Whole_Cell"	"HSALNG0139275"	"integenic"	"Not conserved"	NA	NA	"GPRASP3"	"ZBTB39"
"ENSG00000223745"	"CCDC18-AS1"	-2.51732061722978	3.83335580746397e-05	"Control_Cytosol_vs_Control_Whole_Cell"	"HSALNG0005250"	"anti_sense"	"Q75"	"hsa-miR-619-5p,hsa-miR-4768-3p"	"Triglyceride measurement,Neutrophil percentage of granulocytes; Eosinophil count; Eosinophil percentage of granulocytes,Self reported educational attainment,Testosterone measurement,Mathematical ability,-"	"TMED5"	"RASAL2"
"ENSG00000223749"	"MIR503HG"	-2.98960550818663	0.00835351804360095	"Control_Cytosol_vs_Control_Whole_Cell"	"HSALNG0140233"	"integenic"	"Q90"	"hsa-miR-4292"	"Body height; Testosterone measurement,Testosterone measurement"	"PLAC1"	"ENSG00000288538"
"ENSG00000223768"	"LINC00205"	-3.38129477036978	6.42523756104569e-07	"Control_Cytosol_vs_Control_Whole_Cell"	"HSALNG0133618"	"integenic"	"Q50"	"hsa-miR-92b-5p,hsa-miR-619-5p,hsa-miR-1205,hsa-miR-3692-5p,hsa-miR-3934-5p,hsa-miR-4472,hsa-miR-4505,hsa-miR-6751-3p,hsa-miR-6803-5p"	"Systemic lupus erythematosus,Bmi-adjusted waist-hip ratio,Bmi-adjusted waist circumference; Bmi-adjusted waist-hip ratio,Bmi-adjusted waist circumference,-"	"ADARB1"	"KIZ"
"ENSG00000223799"	"IL10RB-DT"	1.39253484774142	0.0192094114641775	"Control_Cytosol_vs_Control_Whole_Cell"	"HSALNG0132751"	"anti_sense"	"Not conserved"	NA	"White matter volume measurement,Eosinophil count; Eosinophil percentage of leukocytes,-"	"TMEM50B"	"COX14"
"ENSG00000223960"	"CHROMR"	-2.67254232006439	9.01170670347775e-05	"Control_Cytosol_vs_Control_Whole_Cell"	"HSALNG0020702"	"anti_sense"	"Q50"	"hsa-miR-6089"	"Blood protein measurement,Psoriasis; Atopic eczema,-,Oligoclonal band measurement"	"OSBPL6"	"CASP3"
"ENSG00000224078"	"SNHG14"	-3.21222504749033	3.10891811669758e-07	"Control_Cytosol_vs_Control_Whole_Cell"	"HSALNG0104546"	"anti_sense,sense"	"Q75"	"hsa-miR-30b-3p,hsa-miR-188-3p,hsa-miR-370-3p,hsa-miR-574-5p,hsa-miR-619-5p,hsa-miR-3176,hsa-miR-4268,hsa-miR-4430,hsa-miR-4478,hsa-miR-4492,hsa-miR-3064-3p,hsa-miR-4755-3p,hsa-miR-5193,hsa-miR-5693,hsa-miR-6845-5p,hsa-miR-6858-5p,hsa-miR-7109-5p"	"Panic disorder,Blood osmolality measurement,Neuroticism measurement,Myopia,Bone density,Inflammatory biomarker measurement; Ykl40 measurement,-"	"SNRPN"	"AGL"
"ENSG00000224137"	"LINC01857"	1.61836583925847	3.16463242139492e-05	"Control_Cytosol_vs_Control_Whole_Cell"	"HSALNG0021881"	"integenic"	"Q50"	"hsa-miR-619-5p,hsa-miR-1285-3p,hsa-miR-6089"	"-"	"CCNYL1"	"DMAC1"
"ENSG00000224397"	"PELATON"	1.78479224887753	3.36215364370393e-08	"Control_Cytosol_vs_Control_Whole_Cell"	"HSALNG0130749"	"integenic"	"Q50"	"hsa-miR-619-5p,hsa-miR-665,hsa-miR-4258,hsa-miR-4284,hsa-miR-4491,hsa-miR-4701-3p,hsa-miR-4733-3p,hsa-miR-6090,hsa-miR-6132,hsa-miR-6748-3p,hsa-miR-6769b-5p,hsa-miR-6887-3p"	"Hair colour measurement,Monocyte percentage of leukocytes; Mammographic density measurement; Monocyte count,Granulocyte percentage of myeloid white cells; Monocyte count,Gut microbiome measurement,Monocyte percentage of leukocytes,Monocyte count,-"	"CEBPB"	"SPI1"
"ENSG00000224660"	"SH3BP5-AS1"	-6.15311267942706	1.72354320702945e-12	"Control_Cytosol_vs_Control_Whole_Cell"	"HSALNG0024394"	"anti_sense"	"Q90"	NA	"-"	"CAPN7"	"DGCR8"
"ENSG00000224875"	"EML4-AS1"	1.827925478507	0.0125373100227331	"Control_Cytosol_vs_Control_Whole_Cell"	"HSALNG0014464"	"anti_sense"	"Q75"	NA	"C-reactive protein measurement,-"	"COX7A2L"	"COX6A1P2"
"ENSG00000224950"	NA	-5.29293787222713	0.000112671878139194	"Control_Cytosol_vs_Control_Whole_Cell"	"HSALNG0006329"	"sense"	"Q50"	"hsa-miR-619-5p,hsa-miR-670-5p,hsa-miR-920,hsa-miR-3160-5p,hsa-miR-4286,hsa-miR-4447,hsa-miR-4722-5p,hsa-miR-6089,hsa-miR-6132,hsa-miR-6776-5p"	"Covid-19,Diastolic blood pressure,Cystatin c measurement,Leukocyte count; Neutrophil count,Creatinine measurement,Systemic lupus erythematosus,Primary biliary cirrhosis,Response to sulfasalazine; Drug-induced agranulocytosis,Stressful life event measurement; Depressive symptom measurement,-"	"CD58"	"LINC02680"
"ENSG00000225032"	NA	-8.03993603798082	0.000129626200256654	"Control_Cytosol_vs_Control_Whole_Cell"	"HSALNG0074542"	"anti_sense"	"Q50"	"hsa-miR-6089"	"-"	"FPGS"	"KLHL17"
"ENSG00000225138"	"SLC9A3-AS1"	-3.22551746626308	0.000308832776662115	"Control_Cytosol_vs_Control_Whole_Cell"	"HSALNG0039449"	"anti_sense"	"Q75"	"hsa-miR-762,hsa-miR-541-3p,hsa-miR-4279,hsa-miR-3619-5p,hsa-miR-4505,hsa-miR-4508,hsa-miR-4632-3p,hsa-miR-1343-5p,hsa-miR-4722-5p,hsa-miR-4749-3p,hsa-miR-5787,hsa-miR-6132,hsa-miR-6720-3p,hsa-miR-6747-5p,hsa-miR-6873-3p"	"-,Hemoglobin measurement"	"EXOC3"	"HCG25"
"ENSG00000225313"	NA	-7.17043388657646	0.00599158615859018	"Control_Cytosol_vs_Control_Whole_Cell"	"HSALNG0002394"	"anti_sense"	"Q75"	"hsa-miR-3665,hsa-miR-6089"	"White matter volume measurement,Body mass index,Eosinophil percentage of leukocytes,Lean body mass; Body height; Risk-taking behaviour,Platelet count,Risk-taking behaviour,Susceptibility to plantar warts measurement,Attention deficit hyperactivity disorder; Smoking behavior; Smoking status measurement; Substance abuse; Body weight; Risk-taking behaviour; Antisocial behaviour measurement,-"	"ZNF362"	"IKBKE-AS1"
"ENSG00000225792"	"SNX10-AS1"	-7.11247555245661	0.00567422359001356	"Control_Cytosol_vs_Control_Whole_Cell"	"HSALNG0056814"	"anti_sense"	"Q90"	"hsa-miR-4505,hsa-miR-1587,hsa-miR-3960"	"Bmi-adjusted waist-hip ratio,Blood urea nitrogen measurement; Bmi-adjusted waist circumference,Body weight; Body mass index,Bmi-adjusted waist circumference; Bmi-adjusted waist-hip ratio,Vaginal microbiome measurement,-"	"HNRNPA2B1"	"TSC22D2"
"ENSG00000225855"	"RUSC1-AS1"	-2.11908770348774	0.0197055338549151	"Control_Cytosol_vs_Control_Whole_Cell"	"HSALNG0007497"	"anti_sense"	"Q90"	"hsa-miR-6891-5p"	"Vitamin d measurement,-"	"ASH1L"	"MAPK8IP3"
"ENSG00000225953"	"SATB2-AS1"	-6.81385967920888	0.0146900870159409	"Control_Cytosol_vs_Control_Whole_Cell"	"HSALNG0021423"	"anti_sense"	"Q90"	"hsa-miR-3620-5p"	"Body height; Cortical thickness,Body height; Mathematical ability,-"	"C2orf69"	"MIR1249"
"ENSG00000226167"	"AP4B1-AS1"	-6.57734805272511	0.0385888212436521	"Control_Cytosol_vs_Control_Whole_Cell"	"HSALNG0006197"	"anti_sense"	"Q90"	"hsa-miR-619-5p,hsa-miR-1227-5p,hsa-miR-1247-5p,hsa-miR-3178,hsa-miR-4755-3p"	"Autoimmune thyroid disease; Ulcerative colitis; Ankylosing spondylitis; Basophil count; Systemic scleroderma; Systemic lupus erythematosus; Thyroid preparation use measurement; Granulocyte count; Hashimoto's thyroiditis; Drugs used in diabetes use measurement; Serum igm measurement; Alkaline phosphatase measurement; Graves disease; Sclerosing cholangitis; Addison disease; Alopecia areata; Latent autoimmune diabetes in adults; Monocyte count; Hypothyroidism; Eosinophil count; Vitiligo; Hodgkins lymphoma; Psoriasis; Lymphocyte count; Basal cell carcinoma; Polymyositis; Hyperthyroidism; Neutrophil count; Myeloid white cell count; Myositis; Leukocyte count; Crohn's disease; Autoimmune disease; Rheumatoid arthritis; Immune system disease; Late-onset myasthenia gravis,Aspartate aminotransferase to alanine aminotransferase ratio,Self reported educational attainment,Autoimmune disease; Rheumatoid arthritis,Autoimmune thyroid disease,Rheumatoid arthritis; Systemic lupus erythematosus; Myositis; Systemic scleroderma,Mean corpuscular volume; Mean corpuscular hemoglobin,-,Mean corpuscular volume"	"DCLRE1B"	"ENSG00000272842"
"ENSG00000226281"	NA	1.78382430728761	0.000151083297981482	"Control_Cytosol_vs_Control_Whole_Cell"	"HSALNG0047836"	"integenic"	"Not conserved"	"hsa-miR-762,hsa-miR-5787"	NA	"F13A1"	"DOK2"
"ENSG00000226328"	"NUP50-DT"	1.6325248842458	0.00224116459029321	"Control_Cytosol_vs_Control_Whole_Cell"	"HSALNG0135916"	"integenic"	"Q50"	"hsa-miR-4492,hsa-miR-6763-5p"	"Mean corpuscular hemoglobin concentration,-"	"KIAA0930"	"TRIM47"
"ENSG00000227155"	"DOCK8-AS2"	-6.87717252754854	0.0112973821586887	"Control_Cytosol_vs_Control_Whole_Cell"	"HSALNG0069538"	"anti_sense"	"Q90"	"hsa-miR-4268,hsa-miR-4743-3p"	"Bilirubin measurement,Hair morphology measurement,-"	"ZNG1A"	"NGFR"
"ENSG00000227543"	"SPAG5-AS1"	-7.46643528748761	0.00221503804425368	"Control_Cytosol_vs_Control_Whole_Cell"	"HSALNG0115483"	"overlap_antisense,anti_sense"	"Q90"	"hsa-miR-619-5p,hsa-miR-4763-3p,hsa-miR-6089"	"Insomnia measurement,-"	"SUPT6H"	"ENSG00000279672"
"ENSG00000228037"	NA	-3.98835532221467	0.0492044900503825	"Control_Cytosol_vs_Control_Whole_Cell"	"HSALNG0000279"	"integenic"	"Not conserved"	"hsa-miR-4447,hsa-miR-6089,hsa-miR-6873-3p"	"Ulcerative colitis,Ulcerative colitis; Inflammatory bowel disease; Body mass index,Ulcerative colitis; Inflammatory bowel disease,Eosinophil count,Autoimmune disease; Rheumatoid arthritis,Eczema; Allergic rhinitis"	"PRXL2B"	"ENSG00000261505"
"ENSG00000228315"	"GUSBP11"	-2.65347018774068	0.000199343852308787	"Control_Cytosol_vs_Control_Whole_Cell"	"HSALNG0134423"	"integenic"	"Not conserved"	NA	"Adolescent idiopathic scoliosis"	"DRICH1"	"ENSG00000259891"
"ENSG00000228526"	"MIR34AHG"	-6.76653550471814	4.39838509291329e-22	"Control_Cytosol_vs_Control_Whole_Cell"	"HSALNG0000682"	"integenic"	"Q50"	"hsa-miR-4279,hsa-miR-500b-3p,hsa-miR-4723-3p,hsa-miR-6724-5p,hsa-miR-6744-3p,hsa-miR-7150,hsa-miR-7152-5p"	"Granulocyte percentage of myeloid white cells; Monocyte percentage of leukocytes; Monocyte count; Aspartate aminotransferase measurement,Body height,Lean body mass,Linguistic error measurement; Specific language impairment,-"	"GPR157"	"PFDN5"
"ENSG00000228544"	"CCDC183-AS1"	-3.83081668312075	0.016975776450122	"Control_Cytosol_vs_Control_Whole_Cell"	"HSALNG0075303"	"anti_sense"	"Q90"	"hsa-miR-3620-5p,hsa-miR-1587"	"-"	"LCN15"	"GOLGA8H"
"ENSG00000228784"	"LINC00954"	-6.7890735282221	0.0146521933048227	"Control_Cytosol_vs_Control_Whole_Cell"	"HSALNG0013382"	"integenic"	"Not conserved"	"hsa-miR-4433a-3p"	"Creatinine measurement,-"	"RHOB"	"CRMA"
"ENSG00000229127"	"KANSL1L-AS1"	-6.51039183704024	0.0339912031602212	"Control_Cytosol_vs_Control_Whole_Cell"	"HSALNG0021947"	"anti_sense,sense"	"Q90"	NA	"Neuroblastoma,-"	"RPE"	"N4BP2L2-IT2"
